com.samsung.shealth.tracker.pedometer_day_summary,6307003,7
create_sh_ver,step_count,binning_data,active_time,recommendation,modify_sh_ver,run_step_count,update_time,source_package_name,create_time,source_info,speed,distance,calorie,walk_step_count,deviceuuid,pkg_name,healthy_step,achievement,datauuid,day_time
62620030,3977,2864c872-1c94-42db-9c8a-bd79905aa4b8.binning_data.json,2351979,6000,62620030,8,2024-02-16 18:30:02.097,com.sec.android.app.shealth,2024-02-15 18:31:04.158,,1.2994021,3056.168,214.84021,3969,ZYfDZ77fyr,com.sec.android.app.shealth,0,2864c872-1c94-42db-9c8a-bd79905aa4b8.achievement.json,2864c872-1c94-42db-9c8a-bd79905aa4b8,1708041600000,
62620030,3977,1f3acdc2-b6be-4a26-8ab5-af4cbaca88e4.binning_data.json,2351979,6000,62620030,8,2024-02-16 18:09:24.390,com.sec.android.app.shealth,2024-02-15 18:31:04.225,1f3acdc2-b6be-4a26-8ab5-af4cbaca88e4.source_info.json,1.2994021,3056.168,214.84021,3969,VfS0qUERdZ,com.sec.android.app.shealth,0,1f3acdc2-b6be-4a26-8ab5-af4cbaca88e4.achievement.json,1f3acdc2-b6be-4a26-8ab5-af4cbaca88e4,1708041600000,
62620030,2898,5d510579-c3a9-4556-bb2a-fafb1058d14c.binning_data.json,1733005,6000,62620030,0,2024-02-17 18:20:14.832,com.sec.android.app.shealth,2024-02-16 18:51:12.620,5d510579-c3a9-4556-bb2a-fafb1058d14c.source_info.json,1.2927403,2240.3262,155.6897,2898,VfS0qUERdZ,com.sec.android.app.shealth,0,5d510579-c3a9-4556-bb2a-fafb1058d14c.achievement.json,5d510579-c3a9-4556-bb2a-fafb1058d14c,1708128000000,
62620030,2898,7bdc67ca-dc95-4fdf-94fe-9a8d1c1570fe.binning_data.json,1733005,6000,62620030,0,2024-02-17 18:30:02.034,com.sec.android.app.shealth,2024-02-17 18:30:02.034,,1.2927403,2240.3262,155.6897,2898,ZYfDZ77fyr,com.sec.android.app.shealth,0,7bdc67ca-dc95-4fdf-94fe-9a8d1c1570fe.achievement.json,7bdc67ca-dc95-4fdf-94fe-9a8d1c1570fe,1708128000000,
62620030,19983,a45f25be-0137-453e-a366-3c5b54053b03.binning_data.json,11297027,6000,62620030,16,2024-02-18 17:43:40.348,com.sec.android.app.shealth,2024-02-17 18:41:37.458,a45f25be-0137-453e-a366-3c5b54053b03.source_info.json,1.3726774,15507.174,1067.6726,19967,VfS0qUERdZ,com.sec.android.app.shealth,0,a45f25be-0137-453e-a366-3c5b54053b03.achievement.json,a45f25be-0137-453e-a366-3c5b54053b03,1708214400000,
62620030,19983,97496088-ed51-48d5-bdbe-801f4c66a627.binning_data.json,11297027,6000,62620030,16,2024-02-18 18:30:02.250,com.sec.android.app.shealth,2024-02-18 18:30:02.250,,1.3726774,15507.174,1067.6726,19967,ZYfDZ77fyr,com.sec.android.app.shealth,0,97496088-ed51-48d5-bdbe-801f4c66a627.achievement.json,97496088-ed51-48d5-bdbe-801f4c66a627,1708214400000,
62620030,14587,73b10861-be5f-4e77-8aa7-62801d632fd6.binning_data.json,8375943,6000,62620030,47,2024-02-19 18:07:29.839,com.sec.android.app.shealth,2024-02-18 18:50:30.623,73b10861-be5f-4e77-8aa7-62801d632fd6.source_info.json,1.3420304,11240.771,784.8698,14540,VfS0qUERdZ,com.sec.android.app.shealth,0,73b10861-be5f-4e77-8aa7-62801d632fd6.achievement.json,73b10861-be5f-4e77-8aa7-62801d632fd6,1708300800000,
62620030,14587,a857edeb-5a52-46ce-8cc1-cbabfcec867e.binning_data.json,8375943,6000,62620030,47,2024-02-19 18:30:01.793,com.sec.android.app.shealth,2024-02-19 18:30:01.793,,1.3420304,11240.771,784.8698,14540,ZYfDZ77fyr,com.sec.android.app.shealth,0,a857edeb-5a52-46ce-8cc1-cbabfcec867e.achievement.json,a857edeb-5a52-46ce-8cc1-cbabfcec867e,1708300800000,
62620030,676,3738865a-e168-469a-a343-6fb26f9a4db0.binning_data.json,444631,6000,62620030,0,2024-02-20 18:11:10.358,com.sec.android.app.shealth,2024-02-19 19:05:12.038,3738865a-e168-469a-a343-6fb26f9a4db0.source_info.json,1.1604763,515.9844,36.57422,676,VfS0qUERdZ,com.sec.android.app.shealth,0,3738865a-e168-469a-a343-6fb26f9a4db0.achievement.json,3738865a-e168-469a-a343-6fb26f9a4db0,1708387200000,
62620030,676,b35ea7ed-2eff-4f81-b5e7-6e65f85ac62c.binning_data.json,444631,6000,62620030,0,2024-02-20 18:30:01.547,com.sec.android.app.shealth,2024-02-20 18:30:01.547,,1.1604763,515.9844,36.57422,676,ZYfDZ77fyr,com.sec.android.app.shealth,0,b35ea7ed-2eff-4f81-b5e7-6e65f85ac62c.achievement.json,b35ea7ed-2eff-4f81-b5e7-6e65f85ac62c,1708387200000,
62620030,6043,adbf0fe3-9594-4706-9a25-56e51c70e2c1.binning_data.json,3588894,6000,62620030,10,2024-02-21 18:01:14.435,com.sec.android.app.shealth,2024-02-20 18:43:37.035,adbf0fe3-9594-4706-9a25-56e51c70e2c1.source_info.json,1.3072134,4691.451,324.93115,6033,VfS0qUERdZ,com.sec.android.app.shealth,0,adbf0fe3-9594-4706-9a25-56e51c70e2c1.achievement.json,adbf0fe3-9594-4706-9a25-56e51c70e2c1,1708473600000,
62620030,6043,79769247-1143-478b-9a65-74b946faeaca.binning_data.json,3588894,6000,62620030,10,2024-02-21 18:30:01.256,com.sec.android.app.shealth,2024-02-21 18:30:01.256,,1.3072134,4691.451,324.93115,6033,ZYfDZ77fyr,com.sec.android.app.shealth,0,79769247-1143-478b-9a65-74b946faeaca.achievement.json,79769247-1143-478b-9a65-74b946faeaca,1708473600000,
62620030,13875,08a08501-74f2-4ed6-9729-52dfd97a4f00.binning_data.json,7954522,6000,62620030,0,2024-02-23 18:30:02.780,com.sec.android.app.shealth,2024-02-21 18:45:12.425,08a08501-74f2-4ed6-9729-52dfd97a4f00.source_info.json,1.344643,10695.994,741.90796,13875,VfS0qUERdZ,com.sec.android.app.shealth,0,08a08501-74f2-4ed6-9729-52dfd97a4f00.achievement.json,08a08501-74f2-4ed6-9729-52dfd97a4f00,1708560000000,
62620030,13875,0ba37732-43a9-47da-90ed-26b07e71bd4b.binning_data.json,7954522,6000,62620030,0,2024-02-22 18:32:51.859,com.sec.android.app.shealth,2024-02-22 18:30:01.658,,1.344643,10695.994,741.90796,13875,ZYfDZ77fyr,com.sec.android.app.shealth,0,0ba37732-43a9-47da-90ed-26b07e71bd4b.achievement.json,0ba37732-43a9-47da-90ed-26b07e71bd4b,1708560000000,
62620030,16333,cfcd12ed-8527-4980-958f-ccec9c3db6ad.binning_data.json,9243067,6000,62620030,10,2024-02-23 18:20:34.685,com.sec.android.app.shealth,2024-02-22 18:32:51.850,cfcd12ed-8527-4980-958f-ccec9c3db6ad.source_info.json,1.3656152,12622.474,873.5743,16323,VfS0qUERdZ,com.sec.android.app.shealth,0,cfcd12ed-8527-4980-958f-ccec9c3db6ad.achievement.json,cfcd12ed-8527-4980-958f-ccec9c3db6ad,1708646400000,
62620030,16333,00c55768-cc75-4d2e-8d93-df1218934205.binning_data.json,9243067,6000,62620030,10,2024-02-23 18:30:01.961,com.sec.android.app.shealth,2024-02-22 18:32:51.857,,1.3656152,12622.474,873.5743,16323,ZYfDZ77fyr,com.sec.android.app.shealth,0,00c55768-cc75-4d2e-8d93-df1218934205.achievement.json,00c55768-cc75-4d2e-8d93-df1218934205,1708646400000,
62620030,3378,46e5c8c3-dab2-442d-8327-684203e073fe.binning_data.json,1992073,6000,62620030,4,2024-02-24 17:00:25.951,com.sec.android.app.shealth,2024-02-23 18:58:52.629,46e5c8c3-dab2-442d-8327-684203e073fe.source_info.json,1.314128,2617.8396,182.14291,3374,VfS0qUERdZ,com.sec.android.app.shealth,0,46e5c8c3-dab2-442d-8327-684203e073fe.achievement.json,46e5c8c3-dab2-442d-8327-684203e073fe,1708732800000,
62620030,3378,189db91e-ecf7-42a4-8236-b25f017a6f28.binning_data.json,1992073,6000,62620030,4,2024-02-24 19:18:41.974,com.sec.android.app.shealth,2024-02-24 19:18:41.974,,1.314128,2617.8396,182.14291,3374,ZYfDZ77fyr,com.sec.android.app.shealth,0,189db91e-ecf7-42a4-8236-b25f017a6f28.achievement.json,189db91e-ecf7-42a4-8236-b25f017a6f28,1708732800000,
62620030,699,4eacea99-bb49-431f-ac38-6518d0ffb037.binning_data.json,441879,6000,62620030,0,2024-02-25 18:28:23.886,com.sec.android.app.shealth,2024-02-24 20:31:20.942,4eacea99-bb49-431f-ac38-6518d0ffb037.source_info.json,1.2103586,534.8325,37.66687,699,VfS0qUERdZ,com.sec.android.app.shealth,0,4eacea99-bb49-431f-ac38-6518d0ffb037.achievement.json,4eacea99-bb49-431f-ac38-6518d0ffb037,1708819200000,
62620030,699,e7e4b8cf-035d-4966-aa49-239551686eb8.binning_data.json,441879,6000,62620030,0,2024-02-25 18:30:02.113,com.sec.android.app.shealth,2024-02-25 18:30:02.113,,1.2103586,534.8325,37.66687,699,ZYfDZ77fyr,com.sec.android.app.shealth,0,e7e4b8cf-035d-4966-aa49-239551686eb8.achievement.json,e7e4b8cf-035d-4966-aa49-239551686eb8,1708819200000,
62620030,2760,95fe841c-f20e-4221-b747-430822082938.binning_data.json,1608071,6000,62620030,8,2024-02-26 18:22:07.039,com.sec.android.app.shealth,2024-02-26 02:35:39.017,95fe841c-f20e-4221-b747-430822082938.source_info.json,1.3522859,2174.5723,150.55797,2752,VfS0qUERdZ,com.sec.android.app.shealth,0,95fe841c-f20e-4221-b747-430822082938.achievement.json,95fe841c-f20e-4221-b747-430822082938,1708905600000,
62620030,2760,ec4a2ed9-bfbe-4717-a391-8d4466629f49.binning_data.json,1608071,6000,62620030,8,2024-02-26 18:30:02.237,com.sec.android.app.shealth,2024-02-26 18:30:02.237,,1.3522859,2174.5723,150.55797,2752,ZYfDZ77fyr,com.sec.android.app.shealth,0,ec4a2ed9-bfbe-4717-a391-8d4466629f49.achievement.json,ec4a2ed9-bfbe-4717-a391-8d4466629f49,1708905600000,
62620030,1983,46b0a564-5797-4332-8610-e331ea9ee844.binning_data.json,1226734,6000,62620030,4,2024-02-27 18:18:10.923,com.sec.android.app.shealth,2024-02-26 19:13:22.337,46b0a564-5797-4332-8610-e331ea9ee844.source_info.json,1.2473596,1530.1794,107.43169,1979,VfS0qUERdZ,com.sec.android.app.shealth,0,46b0a564-5797-4332-8610-e331ea9ee844.achievement.json,46b0a564-5797-4332-8610-e331ea9ee844,1708992000000,
62620030,1983,e7708be8-3091-41c1-b7b6-c3a0fd9f2e18.binning_data.json,1226734,6000,62620030,4,2024-02-27 18:30:02.100,com.sec.android.app.shealth,2024-02-27 18:30:02.100,,1.2473596,1530.1794,107.43169,1979,ZYfDZ77fyr,com.sec.android.app.shealth,0,e7708be8-3091-41c1-b7b6-c3a0fd9f2e18.achievement.json,e7708be8-3091-41c1-b7b6-c3a0fd9f2e18,1708992000000,
62620030,6267,8053f268-0565-41ad-846f-3f652a5af907.binning_data.json,3823312,6000,62620030,2,2024-02-28 18:05:29.239,com.sec.android.app.shealth,2024-02-27 18:50:16.317,8053f268-0565-41ad-846f-3f652a5af907.source_info.json,1.2555248,4800.264,338.43433,6265,VfS0qUERdZ,com.sec.android.app.shealth,0,8053f268-0565-41ad-846f-3f652a5af907.achievement.json,8053f268-0565-41ad-846f-3f652a5af907,1709078400000,
62620030,6267,cac45d3e-b4c5-4623-a802-f9c45d410969.binning_data.json,3823312,6000,62620030,2,2024-02-28 18:30:01.489,com.sec.android.app.shealth,2024-02-28 18:30:01.489,,1.2555248,4800.264,338.43433,6265,ZYfDZ77fyr,com.sec.android.app.shealth,0,cac45d3e-b4c5-4623-a802-f9c45d410969.achievement.json,cac45d3e-b4c5-4623-a802-f9c45d410969,1709078400000,
62620030,2469,b87f7faa-be68-47c3-b208-f4809b3d5086.binning_data.json,1499734,6000,62620030,2,2024-02-29 17:46:34.562,com.sec.android.app.shealth,2024-02-28 18:45:14.741,b87f7faa-be68-47c3-b208-f4809b3d5086.source_info.json,1.2613693,1891.7188,133.74878,2467,VfS0qUERdZ,com.sec.android.app.shealth,0,b87f7faa-be68-47c3-b208-f4809b3d5086.achievement.json,b87f7faa-be68-47c3-b208-f4809b3d5086,1709164800000,
62620030,2469,2c756218-6dae-40eb-9ee9-c08ad83260e7.binning_data.json,1499734,6000,62620030,2,2024-02-29 18:30:02.169,com.sec.android.app.shealth,2024-02-29 18:30:02.169,,1.2613693,1891.7188,133.74878,2467,ZYfDZ77fyr,com.sec.android.app.shealth,0,2c756218-6dae-40eb-9ee9-c08ad83260e7.achievement.json,2c756218-6dae-40eb-9ee9-c08ad83260e7,1709164800000,
62620030,15978,a4b8824a-327e-4343-8b4e-20d28d44e725.binning_data.json,9696196,6000,62620030,52,2024-03-01 18:30:03.188,com.sec.android.app.shealth,2024-02-29 23:58:40.796,a4b8824a-327e-4343-8b4e-20d28d44e725.source_info.json,1.2556598,12175.123,870.9631,15926,VfS0qUERdZ,com.sec.android.app.shealth,0,a4b8824a-327e-4343-8b4e-20d28d44e725.achievement.json,a4b8824a-327e-4343-8b4e-20d28d44e725,1709251200000,
62620030,15978,ab4d9147-1fb9-4d3e-af20-ccd76feae48c.binning_data.json,9696196,6000,62620030,52,2024-03-01 18:30:01.809,com.sec.android.app.shealth,2024-03-01 18:30:01.809,,1.2556598,12175.123,870.9631,15926,ZYfDZ77fyr,com.sec.android.app.shealth,0,ab4d9147-1fb9-4d3e-af20-ccd76feae48c.achievement.json,ab4d9147-1fb9-4d3e-af20-ccd76feae48c,1709251200000,
62620030,958,b21c14a8-1fb0-49b2-b12b-f792620d39d5.binning_data.json,625110,6000,62620030,0,2024-03-02 17:13:39.642,com.sec.android.app.shealth,2024-03-02 03:25:40.349,b21c14a8-1fb0-49b2-b12b-f792620d39d5.source_info.json,1.1639013,727.5664,51.845093,958,VfS0qUERdZ,com.sec.android.app.shealth,0,b21c14a8-1fb0-49b2-b12b-f792620d39d5.achievement.json,b21c14a8-1fb0-49b2-b12b-f792620d39d5,1709337600000,
62620030,958,89a689c6-3665-4d6c-a419-40b6cdb16ce8.binning_data.json,625110,6000,62620030,0,2024-03-03 18:41:42.609,com.sec.android.app.shealth,2024-03-03 18:41:42.609,,1.1639013,727.5664,51.845093,958,ZYfDZ77fyr,com.sec.android.app.shealth,0,89a689c6-3665-4d6c-a419-40b6cdb16ce8.achievement.json,89a689c6-3665-4d6c-a419-40b6cdb16ce8,1709337600000,
62620030,3255,384212ca-9c49-45c2-bede-5595b569d912.binning_data.json,1968905,6000,62620030,4,2024-03-04 18:01:53.019,com.sec.android.app.shealth,2024-03-03 18:41:47.042,384212ca-9c49-45c2-bede-5595b569d912.source_info.json,1.263969,2488.6353,176.68536,3251,VfS0qUERdZ,com.sec.android.app.shealth,0,384212ca-9c49-45c2-bede-5595b569d912.achievement.json,384212ca-9c49-45c2-bede-5595b569d912,1709510400000,
62620030,3255,53020ccb-5b19-4a8c-971f-09276d132197.binning_data.json,1968905,6000,62620030,4,2024-03-04 18:30:01.941,com.sec.android.app.shealth,2024-03-04 18:30:01.941,,1.263969,2488.6353,176.68536,3251,ZYfDZ77fyr,com.sec.android.app.shealth,0,53020ccb-5b19-4a8c-971f-09276d132197.achievement.json,53020ccb-5b19-4a8c-971f-09276d132197,1709510400000,
62620030,2559,eeb1cf1d-0276-419a-8e90-c5eb9e0abdf5.binning_data.json,1619421,6000,62620030,3,2024-03-05 18:20:30.274,com.sec.android.app.shealth,2024-03-04 18:43:38.922,eeb1cf1d-0276-419a-8e90-c5eb9e0abdf5.source_info.json,1.2149671,1967.5435,138.08957,2556,VfS0qUERdZ,com.sec.android.app.shealth,0,eeb1cf1d-0276-419a-8e90-c5eb9e0abdf5.achievement.json,eeb1cf1d-0276-419a-8e90-c5eb9e0abdf5,1709596800000,
62620030,2559,6e91599c-c872-4288-ae1a-b20b74dfe797.binning_data.json,1619421,6000,62620030,3,2024-03-05 18:30:01.334,com.sec.android.app.shealth,2024-03-05 18:30:01.334,,1.2149671,1967.5435,138.08957,2556,ZYfDZ77fyr,com.sec.android.app.shealth,0,6e91599c-c872-4288-ae1a-b20b74dfe797.achievement.json,6e91599c-c872-4288-ae1a-b20b74dfe797,1709596800000,
62620030,2800,08c15a77-bfd1-477d-a154-8775743aaaa4.binning_data.json,1727506,6000,62620030,4,2024-03-06 17:38:00.243,com.sec.android.app.shealth,2024-03-05 18:44:28.563,08c15a77-bfd1-477d-a154-8775743aaaa4.source_info.json,1.2580051,2173.2124,151.74152,2796,VfS0qUERdZ,com.sec.android.app.shealth,0,08c15a77-bfd1-477d-a154-8775743aaaa4.achievement.json,08c15a77-bfd1-477d-a154-8775743aaaa4,1709683200000,
62620030,2800,a41fb979-aa21-4fe9-879d-a7e897e377d2.binning_data.json,1727506,6000,62620030,4,2024-03-06 18:30:03.125,com.sec.android.app.shealth,2024-03-06 18:30:03.125,,1.2580051,2173.2124,151.74152,2796,ZYfDZ77fyr,com.sec.android.app.shealth,0,a41fb979-aa21-4fe9-879d-a7e897e377d2.achievement.json,a41fb979-aa21-4fe9-879d-a7e897e377d2,1709683200000,
62620030,11208,e579f6de-5054-48e0-9912-1ce03f378ab4.binning_data.json,6538742,6000,62620030,0,2024-03-07 17:56:26.850,com.sec.android.app.shealth,2024-03-06 18:38:57.120,e579f6de-5054-48e0-9912-1ce03f378ab4.source_info.json,1.3166417,8609.181,600.5908,11208,VfS0qUERdZ,com.sec.android.app.shealth,0,e579f6de-5054-48e0-9912-1ce03f378ab4.achievement.json,e579f6de-5054-48e0-9912-1ce03f378ab4,1709769600000,
62620030,11208,c488134c-8c25-45c5-a7ff-9fa56955521d.binning_data.json,6538742,6000,62620030,0,2024-03-07 18:30:02.745,com.sec.android.app.shealth,2024-03-07 18:30:02.745,,1.3166417,8609.181,600.5908,11208,ZYfDZ77fyr,com.sec.android.app.shealth,0,c488134c-8c25-45c5-a7ff-9fa56955521d.achievement.json,c488134c-8c25-45c5-a7ff-9fa56955521d,1709769600000,
62620030,14297,7d09844c-5fe3-4764-b57b-de9289f9ff09.binning_data.json,8369541,6000,62620030,5,2024-03-08 18:29:47.714,com.sec.android.app.shealth,2024-03-07 18:33:22.948,7d09844c-5fe3-4764-b57b-de9289f9ff09.source_info.json,1.3099333,10963.54,768.2376,14292,VfS0qUERdZ,com.sec.android.app.shealth,0,7d09844c-5fe3-4764-b57b-de9289f9ff09.achievement.json,7d09844c-5fe3-4764-b57b-de9289f9ff09,1709856000000,
62620030,14297,b57be4e0-4afe-46f8-8734-210baaeae8d6.binning_data.json,8369541,6000,62620030,5,2024-03-08 18:30:00.995,com.sec.android.app.shealth,2024-03-08 18:30:00.995,,1.3099333,10963.54,768.2376,14292,ZYfDZ77fyr,com.sec.android.app.shealth,0,b57be4e0-4afe-46f8-8734-210baaeae8d6.achievement.json,b57be4e0-4afe-46f8-8734-210baaeae8d6,1709856000000,
62620030,10860,e6c4f92a-84f6-486b-af49-8b3604f31144.binning_data.json,6003273,6000,62620030,50,2024-03-09 18:29:15.262,com.sec.android.app.shealth,2024-03-08 18:31:27.906,e6c4f92a-84f6-486b-af49-8b3604f31144.source_info.json,1.4100182,8464.725,584.08374,10810,VfS0qUERdZ,com.sec.android.app.shealth,0,e6c4f92a-84f6-486b-af49-8b3604f31144.achievement.json,e6c4f92a-84f6-486b-af49-8b3604f31144,1709942400000,
62620030,10860,abc814ed-bd62-4c73-aa6d-1ba26d895428.binning_data.json,6003273,6000,62620030,50,2024-03-09 18:30:01.451,com.sec.android.app.shealth,2024-03-09 18:30:01.451,,1.4100182,8464.725,584.08374,10810,ZYfDZ77fyr,com.sec.android.app.shealth,0,abc814ed-bd62-4c73-aa6d-1ba26d895428.achievement.json,abc814ed-bd62-4c73-aa6d-1ba26d895428,1709942400000,
62620030,3770,0cf92895-727e-45eb-af32-1b0e36f7aa7d.binning_data.json,2309498,6000,62620030,3,2024-03-10 17:49:08.031,com.sec.android.app.shealth,2024-03-09 19:18:09.314,0cf92895-727e-45eb-af32-1b0e36f7aa7d.source_info.json,1.253657,2895.3184,204.1062,3767,VfS0qUERdZ,com.sec.android.app.shealth,0,0cf92895-727e-45eb-af32-1b0e36f7aa7d.achievement.json,0cf92895-727e-45eb-af32-1b0e36f7aa7d,1710028800000,
62620030,3770,fd741baf-dcf6-4a73-bd8e-7b1289292393.binning_data.json,2309498,6000,62620030,3,2024-03-10 18:30:02.039,com.sec.android.app.shealth,2024-03-10 18:30:02.039,,1.253657,2895.3184,204.1062,3767,ZYfDZ77fyr,com.sec.android.app.shealth,0,fd741baf-dcf6-4a73-bd8e-7b1289292393.achievement.json,fd741baf-dcf6-4a73-bd8e-7b1289292393,1710028800000,
62620030,3757,27a70caf-75ea-4858-bdd0-ea7ba4d79e8e.binning_data.json,2243676,6000,62620030,3,2024-03-11 17:13:49.138,com.sec.android.app.shealth,2024-03-10 18:36:34.748,27a70caf-75ea-4858-bdd0-ea7ba4d79e8e.source_info.json,1.2937453,2902.746,202.6106,3754,VfS0qUERdZ,com.sec.android.app.shealth,0,27a70caf-75ea-4858-bdd0-ea7ba4d79e8e.achievement.json,27a70caf-75ea-4858-bdd0-ea7ba4d79e8e,1710115200000,
62620030,3757,dae45424-cf48-4e88-9d0a-7ae0a2e55a8d.binning_data.json,2243676,6000,62620030,3,2024-03-11 18:30:01.624,com.sec.android.app.shealth,2024-03-11 18:30:01.624,,1.2937453,2902.746,202.6106,3754,ZYfDZ77fyr,com.sec.android.app.shealth,0,dae45424-cf48-4e88-9d0a-7ae0a2e55a8d.achievement.json,dae45424-cf48-4e88-9d0a-7ae0a2e55a8d,1710115200000,
62620030,12088,8479d1cb-0b63-4f82-9003-9360aece77e1.binning_data.json,7025344,6000,62620030,2,2024-03-12 17:48:29.101,com.sec.android.app.shealth,2024-03-12 02:36:32.994,8479d1cb-0b63-4f82-9003-9360aece77e1.source_info.json,1.3190584,9266.84,648.0271,12086,VfS0qUERdZ,com.sec.android.app.shealth,0,8479d1cb-0b63-4f82-9003-9360aece77e1.achievement.json,8479d1cb-0b63-4f82-9003-9360aece77e1,1710201600000,
62620030,12088,b938bb8f-ad7c-41f9-8afa-a8e1e92cf1dd.binning_data.json,7025344,6000,62620030,2,2024-03-12 18:30:02.829,com.sec.android.app.shealth,2024-03-12 18:30:02.829,,1.3190584,9266.84,648.0271,12086,ZYfDZ77fyr,com.sec.android.app.shealth,0,b938bb8f-ad7c-41f9-8afa-a8e1e92cf1dd.achievement.json,b938bb8f-ad7c-41f9-8afa-a8e1e92cf1dd,1710201600000,
62650170,10753,a3203ad2-4a7e-4b2d-b7f6-f27a2da728a1.binning_data.json,6269821,6000,62650170,0,2024-03-13 18:02:04.858,com.sec.android.app.shealth,2024-03-12 19:19:04.276,a3203ad2-4a7e-4b2d-b7f6-f27a2da728a1.source_info.json,1.3178959,8262.972,576.89636,10753,VfS0qUERdZ,com.sec.android.app.shealth,0,a3203ad2-4a7e-4b2d-b7f6-f27a2da728a1.achievement.json,a3203ad2-4a7e-4b2d-b7f6-f27a2da728a1,1710288000000,
62650170,10753,d5f4bf52-ad72-476a-95b7-d8b906e69139.binning_data.json,6269821,6000,62650170,0,2024-03-13 18:30:02.510,com.sec.android.app.shealth,2024-03-13 18:30:02.510,,1.3178959,8262.972,576.89636,10753,ZYfDZ77fyr,com.sec.android.app.shealth,0,d5f4bf52-ad72-476a-95b7-d8b906e69139.achievement.json,d5f4bf52-ad72-476a-95b7-d8b906e69139,1710288000000,
62650170,12626,22eb7464-1f83-43da-b30e-eb638df70134.binning_data.json,7875418,6000,62650170,20,2024-03-14 18:01:38.707,com.sec.android.app.shealth,2024-03-13 21:55:54.253,22eb7464-1f83-43da-b30e-eb638df70134.source_info.json,1.2109661,9536.864,684.5951,12606,VfS0qUERdZ,com.sec.android.app.shealth,0,22eb7464-1f83-43da-b30e-eb638df70134.achievement.json,22eb7464-1f83-43da-b30e-eb638df70134,1710374400000,
62650170,12626,90ae7099-b815-4d1f-b69c-36ccf0f5da2a.binning_data.json,7875418,6000,62650170,20,2024-03-14 18:30:02.315,com.sec.android.app.shealth,2024-03-14 18:30:02.315,,1.2109661,9536.864,684.5951,12606,ZYfDZ77fyr,com.sec.android.app.shealth,0,90ae7099-b815-4d1f-b69c-36ccf0f5da2a.achievement.json,90ae7099-b815-4d1f-b69c-36ccf0f5da2a,1710374400000,
62650170,3024,4553ca2c-6a4a-4bf7-877f-a4058cfa109c.binning_data.json,1841072,6000,62650170,4,2024-03-15 17:14:54.833,com.sec.android.app.shealth,2024-03-14 18:53:15.413,4553ca2c-6a4a-4bf7-877f-a4058cfa109c.source_info.json,1.2585355,2317.0547,164.22961,3020,VfS0qUERdZ,com.sec.android.app.shealth,0,4553ca2c-6a4a-4bf7-877f-a4058cfa109c.achievement.json,4553ca2c-6a4a-4bf7-877f-a4058cfa109c,1710460800000,
62650170,3024,834aae25-cdbc-4ba1-aaa3-f4079e4e80c2.binning_data.json,1841072,6000,62650170,4,2024-03-15 18:30:03.015,com.sec.android.app.shealth,2024-03-15 18:30:03.015,,1.2585355,2317.0547,164.22961,3020,ZYfDZ77fyr,com.sec.android.app.shealth,0,834aae25-cdbc-4ba1-aaa3-f4079e4e80c2.achievement.json,834aae25-cdbc-4ba1-aaa3-f4079e4e80c2,1710460800000,
62650170,4646,12b3c4ba-6a8c-4767-a35c-759b57f53fa7.binning_data.json,2731751,6000,62650170,25,2024-03-16 17:45:04.913,com.sec.android.app.shealth,2024-03-15 19:05:38.189,12b3c4ba-6a8c-4767-a35c-759b57f53fa7.source_info.json,1.3319358,3638.517,256.40555,4621,VfS0qUERdZ,com.sec.android.app.shealth,0,12b3c4ba-6a8c-4767-a35c-759b57f53fa7.achievement.json,12b3c4ba-6a8c-4767-a35c-759b57f53fa7,1710547200000,
62650170,4646,69fe8722-8f29-41c9-b879-52a2c6a58658.binning_data.json,2731751,6000,62650170,25,2024-03-16 18:30:03.764,com.sec.android.app.shealth,2024-03-16 18:30:03.764,,1.3319358,3638.517,256.40555,4621,ZYfDZ77fyr,com.sec.android.app.shealth,0,69fe8722-8f29-41c9-b879-52a2c6a58658.achievement.json,69fe8722-8f29-41c9-b879-52a2c6a58658,1710547200000,
62650170,4037,a5662085-606b-4da4-b2bb-9024213525dd.binning_data.json,2394327,6000,62650170,1,2024-03-17 17:41:32.468,com.sec.android.app.shealth,2024-03-17 01:37:22.556,a5662085-606b-4da4-b2bb-9024213525dd.source_info.json,1.301808,3116.9546,216.71158,4036,VfS0qUERdZ,com.sec.android.app.shealth,0,a5662085-606b-4da4-b2bb-9024213525dd.achievement.json,a5662085-606b-4da4-b2bb-9024213525dd,1710633600000,
